user_id,cluster,rec_score
139,44,4.999999998919979
140,5,4.999661118061183
140,6,2.399367148154275
140,9,4.999661015556516
140,16,2.399368625853985
140,24,4.999369134307255
140,27,2.3996634919640805
140,32,2.3996598938518057
140,35,2.3994010656628784
140,36,4.999373707919154
140,40,3.3329938783314947
140,43,4.9996629079856385
140,44,2.3993688536474584
141,5,4.999999998923482
141,36,4.999999998923707
141,44,4.999999998924304
142,5,4.999999794466816
142,6,3.9999997965916783
142,9,4.999999797064387
142,16,4.99999979440169
142,24,4.999999998920702
142,27,3.999999794385201
142,32,3.999999794872335
142,35,3.999999794521072
142,36,4.999999796610989
142,40,4.999999840123772
142,43,4.999999796851336
142,44,3.9999997966684453
143,5,4.999999998921471
143,6,4.999999998921294
143,16,4.999999998922236
143,32,4.999999998921525
143,35,4.999999998921713
143,36,4.999999998923979
143,40,4.999999998921652
143,43,4.999999998924111
143,44,4.999999998922366
144,5,4.999999998923775
144,27,4.999999998923446
144,35,4.999999998923588
144,36,4.999999998923496
145,5,4.999999998787972
145,6,4.999999998788145
145,16,4.999999998787709
145,27,4.999999998787849
146,6,4.999999998787493
146,16,4.999999998787383
147,32,4.999999998789823
147,35,4.999999998789747
148,9,4.999999998789058
149,5,4.999999181640101
149,6,4.999999181938568
149,9,4.999999176225494
149,16,3.7999991737559866
149,24,4.99999917367772
149,27,4.999999181167897
149,32,3.799999182697682
149,35,4.999999174531152
149,36,4.999999176710966
149,40,4.999999177131836
149,43,4.999999175634436
149,44,4.999999176757722
150,5,4.999999277695804
150,6,4.9999992863889675
150,9,4.9999992861707465
150,16,3.799999278409785
150,24,4.999999280813062
150,27,3.7999992797445934
150,32,3.799999281597368
150,35,4.9999992838915635
150,36,3.7999992778104286
150,40,4.99999928490414
150,43,4.999999280077889
150,44,3.7999992799433997
151,5,4.9999999982354
151,6,4.999999998159342
151,9,4.999999998154269
151,16,2.3991852396618008
151,24,2.39918306879548
151,27,4.999999998156931
151,32,2.3991793033722666
151,35,4.999184018082414
151,36,4.99999999815469
151,41,4.999998350070758
151,43,3.332523073035521
151,44,4.999184226717887
152,5,4.999999936303459
152,6,4.199999936493287
152,9,4.9999999365105845
152,16,4.199999936486074
152,24,4.999999936507679
152,27,4.199999936433956
152,32,4.199999936321204
152,35,4.19999993645384
152,36,4.9999999367834285
152,40,4.999999937762762
152,43,4.9999999364190995
152,44,4.199999936460933
153,5,4.99999404096202
153,6,4.999994030718302
153,9,4.9999940290188185
153,16,4.999994024552681
153,32,3.3999940249262717
153,35,4.999994032187242
153,36,4.999994036803259
153,44,4.999994043102146
154,5,4.999999998239817
154,9,4.99999999823955
154,16,4.999999998239728
154,24,4.9999999982410355
154,27,4.999999998240809
154,32,4.99999999824098
154,44,4.999999998239337
155,6,4.999999994768232
155,16,4.999999994775357
155,27,4.999999994790079
155,32,4.999999994776295
156,5,4.999998750726556
156,9,4.999998750946013
156,16,4.999998751792827
156,24,4.999998744041016
156,32,4.999998751361233
156,36,4.999998750302246
156,43,4.999998744228859
156,44,4.999998750832612
157,0,3.3999943869287605
157,5,4.999994514708303
157,6,3.3999944914730165
157,8,4.99999445490222
157,9,4.999994492769154
157,10,4.999994398373266
157,11,3.3999943803080637
157,13,4.999994376277742
157,16,4.999994483710797
157,17,3.399994393070803
157,22,4.9999943964217834
157,24,4.999994501132029
157,25,4.9999943799211355
157,27,3.3999944962901942
157,31,4.999994406306353
157,32,4.999994482607165
157,33,4.999994393582729
157,35,4.9999945166909
157,36,4.999994484126731
157,44,3.3999944820885784
157,47,4.999994420166696
158,36,4.999999991580129
158,40,4.999999991573911
159,27,0.3271049876793102
160,5,4.999999991547325
160,6,4.999999991554116
160,35,4.9999999915465505
161,5,4.999995825400889
161,16,4.99999582149417
161,32,4.999995820793998
161,35,4.9999958225293115
161,44,4.999995827515993
162,44,4.999999991553136
163,5,4.999999991076031
163,6,4.99999999121764
163,9,4.999999991170915
163,16,4.5999999911379135
163,24,4.999999991166511
163,27,4.999999991214938
163,32,4.999999991113253
163,35,4.999999991116319
163,36,4.999999991085058
163,40,4.999999991086198
163,43,4.599999991150512
163,44,4.999999991499176
164,5,4.999999991534237
164,9,4.99999999153577
164,24,4.999999991552812
164,27,4.999999991532862
164,32,4.999999991535389
164,36,4.999999991540935
165,5,4.999999991549142
165,9,4.9999999915375195
165,27,4.999999991551654
165,32,4.9999999915394895
165,35,4.999999991543676
165,36,4.99999999153602
165,44,4.999999991551089
166,5,3.399995690119537
166,6,2.3991910371611116
166,9,4.999995711480573
166,16,3.399995683351237
166,24,3.3999963808701956
166,27,3.399995720653032
166,32,3.399995723982197
166,35,3.399995737349402
166,36,3.3999956799205204
166,40,4.999995703959212
166,43,2.3991969151740244
166,44,3.3999957301627406
167,5,4.999999815705161
167,16,3.999999815725167
167,27,4.999999815731561
167,32,4.999999815752968
168,44,4.999999991553799
169,5,4.999998102617297
169,6,4.999998102880803
170,5,4.999999991416907
170,6,4.999999991544389
170,9,4.999999991418977
170,16,4.599999991425474
170,27,4.99999999143025
170,32,4.999999991423881
170,35,4.999999991430618
170,36,4.999999991422035
170,40,4.999999991541804
170,43,4.999999991536926
170,44,4.999999991544694
171,6,4.999999991542578
171,9,4.99999999154383
171,16,4.999999991543441
171,35,4.999999991541385
171,36,4.999999991540153
171,43,4.999999991539128
171,44,4.999999991545377
172,6,4.9999999915417686
172,9,4.999999991535802
172,16,4.99999999154118
172,27,4.99999999153828
172,31,3.496159194799954
172,32,4.999999991538035
172,35,4.99999999153866
173,5,4.999999991526627
173,9,4.999999991534376
173,16,4.999999991525984
173,24,4.999999991531556
173,32,4.999999991528123
173,36,4.999999991533539
173,43,4.999999991537459
174,5,4.999994038924845
174,9,4.999994037516034
174,16,4.99999403716145
174,24,4.9999940337254785
174,32,4.9999940406291445
174,35,4.999994039613966
174,40,4.999994032054801
174,44,4.999994031379155
175,5,4.999998882997192
175,16,3.599998879957
175,32,4.999998881327302
175,35,4.9999988831742925
175,44,4.99999888058477
176,0,4.999999974774359
176,5,4.999999974402225
176,6,4.999999974458562
176,9,4.999999974362088
176,10,4.999997878925885
176,11,4.999999974748494
176,13,4.999999974818762
176,16,4.999999974060473
176,21,4.999999974637856
176,22,4.9999999747970305
176,24,4.999999974354272
176,27,4.999999974013807
176,30,4.99999997408603
176,32,4.999999973988603
176,35,4.3999999743644445
176,36,4.999999974356761
176,43,4.99999997398624
176,44,4.399999974281577
176,46,4.999999974745408
177,5,3.9643182986500034
177,6,1.564298500032171
177,9,3.9640660512844526
177,16,1.5639854848118397
177,24,3.966145146433198
177,27,1.5639322718753168
177,32,1.5642202560348442
177,35,1.5646922052436605
177,36,3.9640630105485886
177,40,1.9644408080826534
177,43,3.964286956643761
177,44,1.9642208383905766
178,0,4.999960888324025
178,3,4.333294864342206
178,5,4.999925554712432
178,6,4.999961005868895
178,9,4.999960961275471
178,10,4.999960676662007
178,11,2.9999606251356434
178,13,4.9999607859398205
178,16,4.999925523802809
178,17,4.3332948328284076
178,21,4.333294002087756
178,22,4.333294125444545
178,24,2.7999255510914796
178,25,4.33329397382466
178,27,2.999960993135821
178,28,4.999961611190311
178,30,4.999960909579008
178,31,4.999925502002619
178,32,4.999925586753198
178,33,4.333296450247036
178,35,2.9999609860938907
178,36,4.333296626983566
178,38,4.999960814679016
178,39,4.333294188561093
178,40,3.999925571737937
178,41,4.333294145533033
178,43,4.333294280653935
178,44,2.999961767687891
178,45,4.333294142677328
178,46,4.333296543532113
179,0,4.999928717341902
179,3,3.999930973361542
179,5,4.199999928297021
179,6,4.199999931527696
179,9,2.99995542519289
179,10,3.9999283733894737
179,11,3.9999311016623795
179,13,3.999928708188749
179,16,4.199999929476483
179,21,3.9999283634612257
179,24,4.19999993279808
179,25,4.99992869755485
179,27,4.199999928846985
179,28,3.999929282722131
179,32,2.9999546045262577
179,33,4.999930857304255
179,34,3.9999286758338886
179,35,4.199999931943408
179,36,4.199999931481333
179,37,4.999931341274681
179,39,3.9999293524017188
179,40,4.999999932457978
179,41,3.999929245440639
179,43,4.199999931691203
179,44,4.199999931447117
179,47,3.9999313689134484
180,5,4.999999912898257
180,6,4.999999913195675
180,9,4.99999991302152
180,16,4.199999912781784
180,24,4.999999913102601
181,5,4.999999925362219
181,6,4.999999925321769
181,16,4.999924119423293
181,24,3.999924100562345
181,27,4.999924114100048
181,36,4.999999925328031
182,5,4.9999965149078305
182,6,3.39999651703329
182,9,4.99999991853139
182,16,4.999996513283658
182,24,4.999996523060395
182,27,4.999996513510189
182,32,4.999996507946822
182,35,3.9999997478969758
182,36,4.999996515119132
182,40,4.9999999185117465
182,43,4.999996505366087
182,44,3.9999997483761174
183,5,4.999999903873286
183,9,4.999999903988866
183,16,4.999999903817877
183,24,4.999999903862404
183,27,4.999999904018927
183,32,4.999999903830693
183,35,4.999999903911076
183,40,4.999999903893335
184,0,4.999935700923257
184,3,3.999935397809196
184,5,4.999932935351967
184,6,3.9999375212979933
184,9,4.999999903957172
184,10,4.999931661383934
184,11,2.7999356645199374
184,13,4.99993536589468
184,16,4.999937406576586
184,21,3.9999354607989184
184,22,3.999932275410781
184,24,4.999935812089306
184,25,4.999931646839897
184,27,3.9999329376173325
184,30,3.9999316543037473
184,31,3.9999316320157785
184,32,4.999935795827778
184,34,3.9999328414664097
184,35,3.999932986006195
184,36,4.999935877629257
184,38,4.999935573333721
184,39,3.999935630183245
184,41,3.9999328557477742
184,43,4.999999903947756
184,44,2.7999329437973914
184,46,3.9999363387656297
185,5,3.79999924250021
185,6,3.799999243559381
185,9,4.999999241985075
185,16,3.799999246562393
185,24,4.999999243480451
185,27,3.7999992463732326
185,32,3.799999248658536
185,35,4.999999245159703
185,36,3.7999992455511573
185,43,3.799999241623704
185,44,3.7999992523169466
186,5,4.999999219802253
186,6,3.7999992202716477
186,9,4.999999234071076
186,16,4.999999230802184
186,27,4.999999234147672
186,35,4.9999994244511194
186,36,3.79999924014853
186,43,4.999999229030259
186,44,3.7999992204551485
187,5,4.999998735096047
187,16,4.999998734961498
187,24,4.99999873560043
187,27,4.9999987350111175
187,32,4.999998738880702
187,43,4.99999873937138
188,5,4.999999268535485
188,6,3.799999271212349
188,9,4.999999283914962
188,16,4.99999926860975
188,24,4.999999281266784
188,32,3.799999270376888
188,35,3.799999268648052
188,36,4.999999268475034
188,43,4.999999269845628
188,44,4.999999288591027
189,9,4.999998834476623
189,16,4.999998835414714
189,32,4.999998839211328
189,35,4.999998842523427
189,43,4.999998836014106
189,44,4.99999884151099
190,6,4.999998839103193
190,9,4.9999988398858495
190,16,4.999998840028653
190,27,4.99999883842599
190,44,4.999998838552841
191,5,3.599998761578382
191,6,3.5999987656033476
191,9,4.999998769712852
191,16,3.599998763053694
191,24,3.5999987591629177
191,27,3.5999987616452738
191,32,3.5999987665918414
191,35,3.5999987592379217
191,36,4.999998766343745
191,40,4.9999987749116395
191,43,3.5999987757533436
191,44,3.599998765769814
192,5,3.599998758896729
192,6,3.5999987652997474
192,9,4.999998759973751
192,16,4.999998758754507
192,24,4.999998774284563
192,27,3.5999987720719053
192,32,4.999998764205973
192,35,4.999998760591993
192,36,4.9999987594150745
192,40,4.999998780054963
192,43,4.999998776744421
192,44,4.9999987731036875
193,5,4.99999875303128
193,6,4.999998755478267
193,9,4.999998766581019
193,16,4.9999987530685805
193,24,4.999998755650697
193,27,4.999998753468352
193,32,4.9999987540763495
193,35,4.999998754130606
193,40,4.999998765614542
193,43,4.9999987529576035
193,44,4.999998765774023
194,43,4.999998742346969
195,5,4.999995565651009
195,9,4.9999955688477264
195,16,4.999995567093969
195,24,4.999995564112322
195,27,4.999995570005996
195,32,4.999995568050582
196,0,4.9999954137346245
196,3,4.999995413927184
196,10,4.99999078830107
196,11,3.1999908054498114
196,13,4.999990793765422
196,17,4.999995415330868
196,21,4.666657453157409
196,22,4.666657474781182
196,25,4.6666574801981175
196,31,4.999995415688476
197,6,4.999995349805187
197,16,4.999995353590433
197,24,4.999995352886106
197,27,4.999995353158687
197,35,4.999995350072957
197,36,4.999995352079419
197,43,4.999995352668092
197,44,4.999995349145813
198,0,4.999984069228497
198,3,4.666650818202281
198,6,3.1999842604567754
198,9,4.999984281920964
198,11,4.666650770379078
198,13,4.999984128713578
198,16,3.1999842332283475
198,24,4.666651017040458
198,25,4.999984160468043
198,27,4.666650908967915
198,31,4.999984067583198
198,32,4.999984251504356
198,33,4.999984155194085
198,35,4.999984243443047
198,36,4.999984216567624
198,39,4.666650722280257
198,40,4.666650919713101
198,44,4.6666510221709405
198,45,4.666650739286741
199,6,4.999995307770665
199,32,4.999995314748638
200,0,4.66665689235777
200,3,3.1999902183451017
200,5,4.999991452660744
200,6,3.1999914491584853
200,8,4.999990213952393
200,9,4.999991721321902
200,11,3.1999901807566298
200,13,4.666656894593494
200,16,4.999991349167069
200,17,4.6666578051409395
200,21,4.666656834905286
200,22,4.66665683970017
200,24,4.999991365583607
200,25,4.999991148935418
200,27,3.199991404117753
200,30,4.999990232136412
200,31,4.6666569403281475
200,32,3.1999914130442693
200,33,4.666656948241872
200,34,4.666656896322808
200,35,3.1999913487265186
200,36,3.199991348440445
200,39,4.666657777777295
200,40,4.666658011209727
200,41,4.666656913816917
200,43,4.666658306822759
200,44,3.1999914783001695
200,45,4.666656886208402
200,46,4.666656846326607
200,47,4.666657122643986
201,5,4.999994117503673
201,6,4.9999941179167875
201,16,4.999994119332817
201,24,4.999994118920067
201,32,4.999994117565187
201,36,4.999994118371721
201,43,4.999994118143258
201,44,4.999994117400013
202,0,4.666658365512113
202,5,4.999991717337451
202,6,4.666658396808563
202,9,4.999991742308105
202,11,3.199991694395597
202,13,4.666658375868209
202,16,4.999991724366918
202,21,4.666658371343789
202,24,4.9999917168147725
202,25,4.666658362398588
202,31,4.666658369169089
202,34,4.666658380835383
202,35,4.666658386470661
202,39,4.999991700424476
202,44,4.666658383004329
203,0,4.9974985743220826
203,3,2.9977928100849063
203,8,3.4975088320222145
203,10,1.9975180720410424
203,11,1.9974972795141475
203,13,1.9975191474972351
203,17,4.666652042945128
203,21,2.997527267270537
203,22,2.6641862637203113
203,25,2.6641753684041363
203,28,4.997512734435462
203,31,3.9975275382304214
203,33,4.666651952409251
203,34,2.6641833052296486
203,41,2.99752290132745
204,16,4.333306446372978
204,32,4.999973105317871
204,35,4.333306449925777
204,44,4.333306441673111
205,0,4.333303461582469
205,6,4.3333036398611
205,9,4.999970311655472
205,10,4.333303498407733
205,11,2.999970013187746
205,16,4.999970274404023
205,30,4.333303536947223
205,31,4.333303541016013
205,34,4.33330350134776
205,35,4.333303650463171
205,36,4.999970269689381
205,37,4.999970072921171
205,40,4.333303628886296
205,44,4.333303596789549
205,45,4.333303449449761
206,5,3.9724397719352433
206,9,1.9716751466622475
206,16,3.9716948406758044
206,24,3.972458616685919
206,27,1.9718802477926647
206,32,3.971636400704035
206,35,1.972976081291322
206,36,3.971621134619763
206,40,2.472865352843555
206,43,3.9725308891037323
206,44,3.9718133000094227
207,0,1.9733470497778902
207,1,2.4730340146404273
207,3,2.473350646144491
207,4,2.4730302316465966
207,5,3.9733626248708322
207,6,1.5734635097081804
207,7,2.473027622745964
207,9,1.9735699958282147
207,11,1.9733998894278177
207,13,2.4734346429693983
207,15,2.4730270417984075
207,16,3.9735684282763053
207,18,1.973026280866475
207,20,2.473319517414478
207,22,2.4734087016296797
207,24,3.973360359756594
207,26,1.9733183009117583
207,27,1.9735590952935653
207,32,3.9733619542818874
207,34,1.9733494737177002
207,36,3.9733675329459914
207,37,2.473401751280497
207,38,2.473353125060657
207,40,4.999973079425644
207,44,1.5734531085987342
207,46,2.4733303600206225
208,43,4.333306457488617
209,5,4.999964644967615
209,6,2.999964792256988
209,9,4.999964624367303
209,16,4.999964642160656
209,24,4.999964627194528
209,32,4.999964643504376
209,35,4.333298117966543
209,43,4.333297966076479
209,44,4.33329812866342
210,9,4.333295356740523
210,27,2.999961925272874
210,32,4.333295277929545
210,35,4.33329529266303
210,36,4.333295389812196
210,40,4.333295250267094
210,43,4.999961907098292
211,5,2.799926649598307
211,6,3.999924053800239
211,9,4.999927058753305
211,16,4.999922204445769
211,24,3.999927151515603
211,27,3.999926640809529
211,32,4.999926660488209
211,35,4.999922513265714
211,36,3.9999270188677523
211,40,3.999926604011707
211,44,4.9999225209526825
212,0,4.999931649380888
212,5,3.9999320314891875
212,10,4.999931793124624
212,13,3.999931673333077
212,16,4.999924257590822
212,21,4.9999316510236165
212,22,3.9999316765591457
212,25,3.999931799641496
212,27,3.9999242733456346
212,32,3.999931836476312
212,35,3.999924286594905
212,40,3.9999318587705956
212,44,2.799931883697757
213,0,4.999930507063592
213,5,3.9999306478603245
213,6,3.999930724703091
213,10,3.99993048708558
213,11,3.9999305816263955
213,13,3.999930553877604
213,16,3.999930699569214
213,21,4.999930491450298
213,24,3.99993071816838
213,25,3.999930606227164
213,32,3.9999306686639073
213,37,4.999930497559402
213,40,3.999930678392084
213,44,3.999930674635099
214,3,3.999929732507496
214,5,3.9999301482460936
214,8,4.999929778275446
214,13,3.999929898143263
214,16,4.999930153912051
214,25,4.999929630885007
214,28,3.999929689411994
214,32,3.9999302002545876
214,33,3.9999296878576427
214,35,4.999930163849493
214,36,3.999930215253896
214,44,3.9999302108817245
214,46,3.999929653237123
215,0,3.9999275648066557
215,5,3.9999284937651294
215,6,3.9999290064315076
215,9,4.999928121013346
215,10,4.999927799339034
215,11,3.99992733787297
215,16,3.999928898058677
215,17,3.9999277798087842
215,21,3.9999274462231753
215,27,3.9999290233431726
215,30,4.9999274378311105
215,32,3.9999285158145557
215,33,4.999927819240406
215,35,3.999928127798376
215,36,4.999928581898892
215,39,3.9999277446781174
215,40,3.999929051534666
215,43,3.9999287861703063
215,44,3.9999285931096273
216,0,3.999923149587449
216,5,4.99992259808506
216,6,2.79992256117956
216,9,4.999928376230464
216,10,4.999923175834019
216,13,4.999923128684715
216,16,4.999922767087139
216,24,4.99992357640838
216,27,4.99992365787558
216,28,4.999923178282882
216,32,4.999924135737777
216,33,4.999924120113749
216,35,3.999923566904488
216,36,4.9999225564949175
216,39,4.999923894945944
216,40,3.999924241950793
216,43,3.9999283579275353
216,44,3.999923543700137
217,0,4.996068929795095
217,1,2.662733040662468
217,2,4.996064577710464
217,3,2.662736785001601
217,4,3.666350317115565
217,5,2.662739009894425
217,7,4.996062629742346
217,12,2.662733526329761
217,13,2.66273547598367
217,14,3.6663503469861713
217,15,1.996064526173494
217,16,1.9960719689240538
217,18,2.662729343689755
217,19,3.6663501598249972
217,20,2.6627326825106414
217,23,4.996062734516652
217,24,2.6627423960903216
217,25,3.4960669849676718
217,28,2.6627350247251043
217,30,3.4960694501201504
217,32,3.496074532571657
217,36,3.496076468567159
217,38,4.999683247741506
217,40,3.496073160338883
217,41,3.4960693112879015
217,42,4.996065096231911
217,43,3.6663519692335864
217,44,2.662742735768111
217,47,3.6663499312064443
217,48,3.496062786922173
218,32,2.662732557703151
218,44,2.6627335319571976
219,5,2.6632673717636224
219,6,2.663266761803006
220,5,3.496592228499398
220,9,3.4965897853088723
220,16,2.6632638252134604
220,27,3.4965914323926888
220,32,3.4965925970454954
220,36,2.6632559166639016
220,43,2.663261281096196
220,44,2.663257694568018
221,6,3.4965947173630045
222,5,2.6632638449168793
222,16,4.9965958288660355
222,24,2.6632635781151524
222,27,1.9965956853280247
222,36,3.496598537279146
222,44,2.66326290383338
223,0,2.6632327551476167
223,5,2.6632627821782013
223,6,2.663263575507968
223,9,3.4965962496647247
223,10,2.6632350288936966
223,11,2.6632330497695533
223,16,3.4965966793282277
223,31,2.663234938620775
223,35,2.6632628341985747
223,37,3.4965834753275837
223,38,3.4965849095933623
223,40,2.663262322424662
223,41,3.4965846485330045
223,44,2.6632648147443243
223,45,2.663252983452743
224,0,1.1498675829188088
224,3,1.1507635103842653
224,5,1.318535916106871
224,10,1.317061597632312
224,11,1.1496055352236423
224,16,1.8176287171238261
224,17,1.150604821123331
224,25,1.3175841150952485
224,27,1.1512796842377537
224,35,1.1522536641871444
224,37,1.1507338921583108
224,40,1.3190283491154569
224,43,1.1511028642907797
224,44,1.1510879583192406
224,46,1.150588756906011
225,5,4.986615638430893
225,6,2.319724691311495
225,9,2.9895511175121836
225,16,4.9863126878876205
225,24,2.322922373186433
225,27,2.6632052599535996
225,32,3.9732608944942296
225,35,1.7898277967110334
225,36,2.3199811315647616
225,40,2.3197022678036907
225,43,2.319663069426139
225,44,1.7863711447798178
226,0,2.9828619394661122
226,21,2.316196332192807
226,33,2.9828633999064254
227,0,1.9672680287038342
227,1,1.5670815958154076
227,4,1.9670527971444007
227,5,1.9673174144112893
227,6,1.967321682918884
227,8,1.9671622162519702
227,10,1.9671569336757648
227,11,1.9672449777617083
227,14,1.9670278346558083
227,15,1.967048655493925
227,16,1.5673085485543075
227,18,1.5670267781973495
227,19,1.967089138532252
227,20,1.9670873009536647
227,22,1.967150592779726
227,26,1.9671250037128827
227,28,2.4671466241213675
227,34,1.96728479414625
227,36,1.9673230700919437
227,44,1.9673065847822713
228,6,1.9026972237910835
228,24,1.5693041363745328
228,32,1.5693252844970842
228,43,1.902626868403249
228,44,1.5693555012543956
229,5,1.90266422436357
229,32,1.9027004909584895
229,43,1.902669071574639
230,6,1.5693042492969722
230,16,2.9025662835340773
230,24,1.5692548806742277
230,27,1.5691945993639247
230,35,1.3025333658227498
230,44,1.569263792470852
